Y;FP001;FP002;FP003;FP004;FP005;FP006;FP007;FP008;FP009;FP010;FP011;FP012;FP013;FP014;FP015;FP016;FP017;FP018;FP019;FP020;FP021;FP022;FP023;FP024;FP025;FP026;FP027;FP028;FP029;FP030;FP031;FP032;FP033;FP034;FP035;FP036;FP037;FP038;FP039;FP040;FP041;FP042;FP043;FP044;FP045;FP046;FP047;FP048;FP049;FP050;FP051;FP052;FP053;FP054;FP055;FP056;FP057;FP058;FP059;FP060;FP061;FP062;FP063;FP064;FP065;FP066;FP067;FP068;FP069;FP070;FP071;FP072;FP073;FP074;FP075;FP076;FP077;FP078;FP079;FP080;FP081;FP082;FP083;FP084;FP085;FP086;FP087;FP088;FP089;FP090;FP091;FP092;FP093;FP094;FP095;FP096;FP097;FP098;FP099;FP100;FP101;FP102;FP103;FP104;FP105;FP106;FP107;FP108;FP109;FP110;FP111;FP112;FP113;FP114;FP115;FP116;FP117;FP118;FP119;FP120;FP121;FP122;FP123;FP124;FP125;FP126;FP127;FP128;FP129;FP130;FP131;FP132;FP133;FP134;FP135;FP136;FP137;FP138;FP139;FP140;FP141;FP142;FP143;FP144;FP145;FP146;FP147;FP148;FP149;FP150;FP151;FP152;FP153;FP154;FP155;FP156;FP157;FP158;FP159;FP160;FP161;FP162;FP163;FP164;FP165;FP166;FP167;FP168;FP169;FP170;FP171;FP172;FP173;FP174;FP175;FP176;FP177;FP178;FP179;FP180;FP181;FP182;FP183;FP184;FP185;FP186;FP187;FP188;FP189;FP190;FP191;FP192;FP193;FP194;FP195;FP196;FP197;FP198;FP199;FP200;FP201;FP202;FP203;FP204;FP205;FP206;FP207;FP208;MolWeight;NumAtoms;NumNonHAtoms;NumBonds;NumNonHBonds;NumMultBonds;NumRotBonds;NumDblBonds;NumAromaticBonds;NumHydrogen;NumCarbon;NumNitrogen;NumOxygen;NumSulfer;NumChlorine;NumHalogen;NumRings;HydrophilicFactor;SurfaceArea1;SurfaceArea2
-3.05;1;1;0;1;1;1;0;1;1;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;1;1;1;0;0;1;1;0;1;1;0;0;1;1;1;1;0;1;0;0;0;1;1;0;0;1;1;1;0;1;1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5.692890033;3.17805383;2.890371758;3.218875825;4.009915637;4.254800193;0.693147181;1.097868747;1.945910149;2.642633208;2.88688661;0.642355009;1.609437912;0.444444444;0.375;0.375;1.098612289;1.024243871;14.44974448;15.36197284
-3.05;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;1;0;0;0;1;0;0;1;1;1;0;0;1;1;0;1;0;0;1;1;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;1;0;0;1;1;1;0;0;1;0;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;5.550475883;3.526360525;2.890371758;3.526360525;3.91301229;3.779716079;1.791759469;0.941207864;1.945910149;4.465208779;3.691452998;0.584814591;1.386294361;0.375;0;0;0.693147181;0.441027376;11.65407548;12.25675251
-3.05;0;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4.997212274;2.564949357;2.197224577;2.564949357;2.75922787;2.944766061;0;0;1.945910149;2.068855322;2.642633208;0;0;0;0.444444444;0.444444444;0.693147181;-1.096541164;0;0
-3.07;0;1;0;0;1;1;1;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;1;1;0;1;0;1;1;1;1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;5.688431922;3.80666249;3.135494216;3.871201011;4.593225958;4.47456859;1.386294361;0.567076741;2.48490665;5.205471674;4.854853507;0.584814591;0.693147181;0;0;0;1.609437912;-0.484093944;8.139047691;8.139047691
-3.08;1;1;0;1;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;1;0;0;0;0;1;1;1;1;1;0;1;0;1;1;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.714557548;3.496507561;3.135494216;3.555348061;4.518269694;4.885442348;0.693147181;0.804530237;2.564949357;3.510454712;4.3246557;0;2.079441542;0;0;0;1.386294361;1.522970024;15.14585524;15.14585524
-3.09;0;1;0;0;1;1;1;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;1;1;0;1;0;1;1;1;1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;5.688431922;3.80666249;3.135494216;3.871201011;4.593225958;4.47456859;1.386294361;0.567076741;2.48490665;5.205471674;4.854853507;0.584814591;0.693147181;0;0;0;1.609437912;-0.484093944;8.139047691;8.139047691
-3.11;1;0;1;1;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;5.890234379;4.007333185;3.295836866;4.060443011;4.871752429;2.259134847;1.098612289;1.032115354;0;5.820397645;5.092358085;0;1.791759469;0;0;0;1.609437912;0.196873727;12.8008541;12.8008541
-3.12;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;4.801065863;3.044522438;2.079441542;2.995732274;2.378865808;0;1.386294361;0;0;4.023944489;2.642633208;0;0;0;0.375;0.375;0;-1.383378645;0;0
-3.12;1;1;1;1;1;1;1;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;0;1;1;1;0;0;0;1;0;0;0;1;1;1;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;1;0;1;1;1;1;1;1;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;6.099152353;4.043051268;3.496507561;4.094344562;5.238362555;4.254800193;1.098612289;1.097868747;1.945910149;5.421759348;5.205471674;0.584814591;2.197224577;0;0;0;1.609437912;1.92412245;17.57055325;17.57055325
-3.12;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5.227894902;3.713572067;2.63905733;3.688879454;3.351388262;0;2.302585093;0;0;5.724538155;3.862179481;0.456826001;0;0;0;0;0;-1.826507697;1.955396418;1.955396418
-3.12;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.147029252;2.197224577;2.197224577;2.079441542;2.578582833;0;0;0;0;0;1.301297234;0;0;0;0.444444444;0.489795918;0;-0.263310552;0;0
-3.13;0;1;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.005421727;3.17805383;2.48490665;3.17805383;3.218759148;3.243491775;1.098612289;0.567076741;1.945910149;3.862179481;3.510454712;0;0.693147181;0;0;0;0.693147181;-1.711854501;3.837095648;3.837095648
-3.13;0;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.407171771;2.564949357;2.197224577;2.564949357;2.75922787;2.944766061;0;0;1.945910149;2.068855322;2.642633208;0;0;0;0;0.444444444;0.693147181;-1.096541164;0;0
-3.14;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.806970632;1.791759469;1.791759469;1.609437912;1.898648307;0;0;0;0;0;0.770481378;0;0;0;0;0.48;0;-0.194564252;0;0
-3.14;1;1;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;0;0;0;0;1;1;1;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;1;0;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6.026976468;3.988984047;3.433987204;4.060443011;5.180840023;4.68441189;1.609437912;0.567076741;2.564949357;5.315193113;5.205471674;0.456826001;2.079441542;0;0;0;1.791759469;-1.140597117;11.68520132;11.68520132
-3.14;1;1;1;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;1;1;0;1;1;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;1;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;5.465229133;3.401197382;2.833213344;3.433987204;3.91301229;3.520561713;1.098612289;0.804530237;1.945910149;4.023944489;3.862179481;0.456826001;1.098612289;0.375;0;0;1.098612289;-0.253419181;8.359994048;10.7468821
-3.15;0;0;1;0;1;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;1;1;0;0;0;1;0;1;0;0;1;0;1;1;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.487821401;3.401197382;2.833213344;3.401197382;3.811701739;3.243491775;1.609437912;0;1.945910149;4.023944489;3.31754105;0.707935184;0;0;0.375;0.375;0.693147181;0.515951193;12.45487999;12.45487999
-3.15;1;1;0;1;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;1;1;0;1;1;1;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;1;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;5.371707224;3.295836866;2.833213344;3.33220451;3.91301229;4.68441189;1.386294361;0.567076741;2.564949357;3.510454712;4.023944489;0;1.386294361;0;0;0;1.098612289;-0.332339596;9.214591109;9.214591109
-3.18;1;1;1;1;1;1;0;1;1;0;0;0;1;1;1;0;0;1;0;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;0;1;1;0;1;1;1;0;0;1;1;1;0;1;1;0;0;0;0;1;0;1;1;0;0;0;1;1;1;1;0;1;0;1;0;0;0;1;1;0;1;1;0;1;1;1;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.706578562;3.761200116;3.044522438;3.761200116;4.192081436;3.243491775;2.079441542;0.567076741;1.945910149;5.205471674;4.177811269;0.642355009;1.098612289;0;0.375;0.375;0.693147181;0.82825383;11.06576626;11.06576626
-3.18;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5.125569832;2.772588722;2.397895273;2.833213344;3.218759148;4.023746588;0;0;2.397895273;2.372566198;2.88688661;0.456826001;0;0.444444444;0;0;1.098612289;-0.066759065;4.661778862;11.99385208
-3.18;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4.292785501;2.890371758;1.791759469;2.833213344;1.898648307;0;1.098612289;0;0;3.862179481;2.372566198;0;0;0;0;0;0;-1.832693889;0;0
-3.2;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4.797524578;3.091042453;2.302585093;3.091042453;2.924465962;2.944766061;0;0;1.945910149;3.862179481;3.31754105;0;0;0;0;0;0.693147181;-2.299018742;0;0
-3.21;0;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5.25983638;2.564949357;2.197224577;2.564949357;2.75922787;2.944766061;0;0;1.945910149;2.068855322;2.642633208;0;0;0;0.375;0.444444444;0.693147181;-1.096541164;0;0
-3.21;0;1;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4.797524578;3.091042453;2.302585093;3.091042453;2.924465962;2.944766061;0.693147181;0;1.945910149;3.862179481;3.31754105;0;0;0;0;0;0.693147181;-2.299018742;0;0
-3.22;1;1;0;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;5.362512079;3.36729583;2.833213344;3.401197382;3.91301229;4.68441189;1.386294361;0.567076741;2.564949357;3.862179481;4.177811269;0;1.098612289;0;0;0;1.098612289;-0.415573593;8.245324077;8.245324077
